Parameter,Value,Instructions,Cycles,IPC,Seconds,Branches
executeFuncUnits.funcUnits[3].opLat,6,165023289.8,139206129.0,1.1854599433621202,0.11595860000000002,21090794.8
executeFuncUnits.funcUnits[3].opLat,7,165023289.8,139206129.2,1.1854599416589482,0.1159586,21090794.8
executeFuncUnits.funcUnits[6].opLat,3,165023289.8,175746204.9,0.9389863632839106,0.14639660000000002,21092613.4
executeFuncUnits.funcUnits[6].opLat,2,165023289.8,139206129.0,1.1854599433621202,0.1159586,21090794.8
executeFuncUnits.funcUnits[6].opLat,1,165023289.8,120169707.9,1.3732519840800912,0.10010129999999999,21054618.2
executeFuncUnits.funcUnits[0].issueLat,1,165023289.8,139206129.0,1.1854599433621202,0.1159586,21090794.8
executeFuncUnits.funcUnits[0].issueLat,2,165023289.8,153060353.1,1.0781582980681101,0.1274993,21091664.2
executeFuncUnits.funcUnits[0].issueLat,3,165023289.8,153981495.8,1.071708577336732,0.1282667,21091671.5
executeFuncUnits.funcUnits[6].issueLat,1,165023289.8,139206129.0,1.1854599433621202,0.1159586,21090794.8
executeFuncUnits.funcUnits[6].issueLat,3,165023289.8,150786427.8,1.0944173968951867,0.12560529999999998,21091411.8
executeFuncUnits.funcUnits[6].issueLat,2,165023289.8,143345612.2,1.1512266561026971,0.11940690000000002,21090906.3
executeFuncUnits.funcUnits[1].issueLat,3,165023289.8,144455099.6,1.1423846597105527,0.1203312,21090836.8
executeFuncUnits.funcUnits[1].issueLat,1,165023289.8,139206129.0,1.1854599433621202,0.1159586,21090794.8
executeFuncUnits.funcUnits[1].issueLat,2,165023289.8,141050449.1,1.1699593362017875,0.11749489999999999,21090815.5
executeBranchDelay,2,165023289.8,139206129.0,1.1854599433621202,0.1159586,21090794.8
executeBranchDelay,1,165023289.8,139051714.8,1.1867763733612007,0.11583000000000002,21090031.9
executeBranchDelay,4,165023289.8,139841142.0,1.1800768174504754,0.11648759999999998,21200169.0
executeBranchDelay,3,165023289.8,139461735.1,1.1832872270065424,0.1161716,21092143.1
executeFuncUnits.funcUnits[7].issueLat,2,165023289.8,142715286.8,1.1563112368702468,0.1188816,21090807.7
executeFuncUnits.funcUnits[7].issueLat,1,165023289.8,139206129.0,1.1854599433621202,0.1159586,21090794.8
executeFuncUnits.funcUnits[7].issueLat,3,165023289.8,147979047.3,1.115180106988025,0.12326679999999998,21090817.0
executeFuncUnits.funcUnits[0].opLat,1,165023289.8,139206129.0,1.1854599433621202,0.1159586,21090794.8
executeFuncUnits.funcUnits[0].opLat,3,165023289.8,174257660.5,0.9470073758966826,0.1451566,21155584.5
executeFuncUnits.funcUnits[0].opLat,2,165023289.8,150470640.7,1.0967142097109446,0.12534199999999998,21093844.9
executeFuncUnits.funcUnits[2].issueLat,4,165023289.8,139206129.0,1.1854599433621202,0.1159586,21090794.8
executeFuncUnits.funcUnits[2].issueLat,3,165023289.8,139206129.0,1.1854599433621202,0.1159586,21090794.8
executeFuncUnits.funcUnits[2].issueLat,2,165023289.8,139206129.0,1.1854599433621202,0.1159586,21090794.8
branchPred.indirectBranchPred.indirectWays,2,165023289.8,139206129.0,1.1854599433621202,0.1159586,21090794.8
branchPred.indirectBranchPred.indirectWays,1,165023289.8,139206129.0,1.1854599433621202,0.1159586,21090794.8
branchPred.indirectBranchPred.indirectWays,8,165023289.8,139206129.0,1.1854599433621202,0.1159586,21090794.8
branchPred.indirectBranchPred.indirectWays,4,165023289.8,139206129.0,1.1854599433621202,0.1159586,21090794.8
executeFuncUnits.funcUnits[2].opLat,2,165023289.8,139206129.0,1.1854599433621202,0.1159586,21090794.8
executeFuncUnits.funcUnits[2].opLat,4,165023289.8,139206129.0,1.1854599433621202,0.11595860000000002,21090794.8
executeFuncUnits.funcUnits[2].opLat,3,165023289.8,139206129.0,1.1854599433621202,0.1159586,21090794.8
branchPred.indirectBranchPred.indirectTagSize,8,165023289.8,139206134.2,1.1854598990796485,0.1159586,21090793.7
branchPred.indirectBranchPred.indirectTagSize,32,165023289.8,139211458.8,1.1854145572677528,0.11596310000000001,21092421.2
branchPred.indirectBranchPred.indirectTagSize,16,165023289.8,139206129.0,1.1854599433621202,0.1159586,21090794.8
branchPred.indirectBranchPred.indirectSets,1024,165023289.8,139185200.8,1.1856381917868384,0.11594120000000001,21087924.3
branchPred.indirectBranchPred.indirectSets,512,165023289.8,139185200.8,1.1856381917868384,0.11594120000000001,21087923.7
branchPred.indirectBranchPred.indirectSets,128,165023289.8,139189309.0,1.185603197440976,0.1159446,21087930.1
branchPred.indirectBranchPred.indirectSets,256,165023289.8,139178282.6,1.1856971268590721,0.11593550000000001,21086704.2
decodeCycleInput,True,165023289.8,139206129.0,1.1854599433621202,0.11595860000000002,21090794.8
decodeCycleInput,False,165023289.8,139206145.3,1.185459804553614,0.1159586,21090795.5
fetch1FetchLimit,2,165023289.8,139206129.0,1.1854599433621202,0.1159586,21090794.8
fetch1FetchLimit,4,165023289.8,139206129.0,1.1854599433621202,0.11595860000000002,21090794.8
fetch1FetchLimit,1,165023289.8,139206129.0,1.1854599433621202,0.1159586,21090794.8
threadPolicy,"""RoundRobin""",165023289.8,139206196.4,1.185459369393416,0.1159586,21090792.9
threadPolicy,"""SingleThreaded""",165023289.8,139206129.0,1.1854599433621202,0.1159586,21090794.8
enableIdling,False,165023289.8,139206129.0,1.1854599433621202,0.1159586,21090794.8
enableIdling,True,165023289.8,139237567.3,1.1851922796413292,0.11598489999999999,21090794.7
