Parameter,Value,em5,em1,ei,ed1
executeFuncUnits.funcUnits[6].issueLat,2,0.5955843672599731,0.8452469096443066,0.8274512185908077,0.7363171602011613
executeFuncUnits.funcUnits[1].issueLat,3,0.6085266888240422,0.8452523965632548,1.0138703243652754,0.736319347804556
executeFuncUnits.funcUnits[1].issueLat,1,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
executeFuncUnits.funcUnits[1].issueLat,2,0.6085289368955782,0.8452547991419059,1.0138709168322875,0.7363213611855391
executeBranchDelay,2,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
executeBranchDelay,1,0.6085341141352587,0.8452772022219092,1.0138764061077734,0.73633593916671
executeBranchDelay,4,0.6085203149703489,0.8452287935775753,1.0138644853900745,0.7363015569645792
executeBranchDelay,3,0.6085238390866445,0.8452352867021697,1.0138678331561386,0.7363095520888018
executeFuncUnits.funcUnits[7].issueLat,2,0.6085276078865747,0.8452479810489185,1.0138685112777568,0.7363158437735248
executeFuncUnits.funcUnits[7].issueLat,1,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
executeFuncUnits.funcUnits[7].issueLat,3,0.6085249763336353,0.8452362606794633,0.9997885735798204,0.7363107523403571
executeFuncUnits.funcUnits[0].opLat,1,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
executeFuncUnits.funcUnits[0].opLat,3,0.5831736276259106,0.7326573835327698,0.685622742232499,0.6662332616182983
executeFuncUnits.funcUnits[0].opLat,2,0.5955815107786837,0.7849323313656054,0.818047793580573,0.6995267281697989
executeFuncUnits.funcUnits[2].issueLat,4,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
executeFuncUnits.funcUnits[2].issueLat,3,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
executeFuncUnits.funcUnits[2].issueLat,2,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
branchPred.indirectBranchPred.indirectWays,2,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
branchPred.indirectBranchPred.indirectWays,1,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
branchPred.indirectBranchPred.indirectWays,8,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
branchPred.indirectBranchPred.indirectWays,4,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
executeFuncUnits.funcUnits[2].opLat,2,0.6827097174657221,0.9155984158668291,1.0138721731501703,0.736322909947634
executeFuncUnits.funcUnits[2].opLat,4,0.5488895949720259,0.7849554308881358,1.0138721731501703,0.736322909947634
executeFuncUnits.funcUnits[2].opLat,3,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
branchPred.indirectBranchPred.indirectTagSize,8,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
branchPred.indirectBranchPred.indirectTagSize,32,0.6085298956370209,0.8452528511041142,1.0138713808129611,0.7363278273104676
branchPred.indirectBranchPred.indirectTagSize,16,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
branchPred.indirectBranchPred.indirectSets,1024,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
branchPred.indirectBranchPred.indirectSets,512,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
branchPred.indirectBranchPred.indirectSets,128,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
branchPred.indirectBranchPred.indirectSets,256,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
decodeCycleInput,True,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
decodeCycleInput,False,0.6085295121400813,0.8452576562802431,1.0138721731501703,0.736322909947634
fetch1FetchLimit,2,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
fetch1FetchLimit,4,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
fetch1FetchLimit,1,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
threadPolicy,"""RoundRobin""",0.6085295055280693,0.8452576562802431,1.0138715449908398,0.7363214773424702
threadPolicy,"""SingleThreaded""",0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
enableIdling,False,0.6085295055280693,0.8452576238126535,1.0138721731501703,0.736322909947634
enableIdling,True,0.6085269004065375,0.8452468771775425,1.0138702101548465,0.7363173731531331
